id,topic,subtopic,audience,setting,source_organization,source_url,source_information,health_message,story_title,story_summary,scenes
UGPH_1661,Community health,Village Health Team outreach,Community members,Ugandan village,WHO Uganda,https://www.who.int/about/accountability/results/who-results-report-2024-2025/country-profile/2024/uganda,This example focuses on village health team outreach within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about village health team outreach and encourage appropriate use of trusted health services and guidance.",Village Health Team outreach: A Community Story 1661,A short Ugandan public-health story about village health team outreach for community members.,"[{""scene_number"": 1, ""description"": ""A community health worker shares practical health information. The setting is a ugandan village."", ""caption"": ""Learning about village health team outreach can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show a community health worker shares practical health information. the setting is a ugandan village. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about village health team outreach to the community members."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show a trained health worker or trusted community member explains information about village health team outreach to the community members. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The community shares the message with other households."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show the community shares the message with other households. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_1811,Community health,Village Health Team outreach,Community members,Ugandan village,WHO Uganda,https://www.who.int/about/accountability/results/who-results-report-2024-2025/country-profile/2024/uganda,This example focuses on village health team outreach within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about village health team outreach and encourage appropriate use of trusted health services and guidance.",Village Health Team outreach: A Community Story 1811,A short Ugandan public-health story about village health team outreach for community members.,"[{""scene_number"": 1, ""description"": ""A community health worker shares practical health information. The setting is a ugandan village."", ""caption"": ""Learning about village health team outreach can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show a community health worker shares practical health information. the setting is a ugandan village. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about village health team outreach to the community members."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show a trained health worker or trusted community member explains information about village health team outreach to the community members. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The community shares the message with other households."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show the community shares the message with other households. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0471,Malaria,Prevention,Families,Ugandan household,Uganda Ministry of Health / WHO Uganda,https://health.go.ug/now-we-can-now-we-must-uganda-pushes-for-a-malaria-free-future/,This example focuses on prevention within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about prevention and encourage appropriate use of trusted health services and guidance.",Prevention: A Community Story 0471,A short Ugandan public-health story about prevention for families.,"[{""scene_number"": 1, ""description"": ""A community health worker shares practical health information. The setting is a ugandan household."", ""caption"": ""Learning about prevention can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a community health worker shares practical health information. the setting is a ugandan household. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about prevention to the families."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a trained health worker or trusted community member explains information about prevention to the families. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The community shares the message with other households."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the community shares the message with other households. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0773,Malaria,Care seeking,Families,Ugandan community,Uganda Ministry of Health / WHO Uganda,https://health.go.ug/now-we-can-now-we-must-uganda-pushes-for-a-malaria-free-future/,This example focuses on care seeking within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about care seeking and encourage appropriate use of trusted health services and guidance.",Care seeking: A Community Story 0773,A short Ugandan public-health story about care seeking for families.,"[{""scene_number"": 1, ""description"": ""Residents attend a local health-education activity. The setting is a ugandan community."", ""caption"": ""Learning about care seeking can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show residents attend a local health-education activity. the setting is a ugandan community. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about care seeking to the families."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show a trained health worker or trusted community member explains information about care seeking to the families. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The health worker reinforces the importance of using trusted health services."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the health worker reinforces the importance of using trusted health services. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_1961,Community health,Village Health Team outreach,Community members,Ugandan village,WHO Uganda,https://www.who.int/about/accountability/results/who-results-report-2024-2025/country-profile/2024/uganda,This example focuses on village health team outreach within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about village health team outreach and encourage appropriate use of trusted health services and guidance.",Village Health Team outreach: A Community Story 1961,A short Ugandan public-health story about village health team outreach for community members.,"[{""scene_number"": 1, ""description"": ""A community health worker shares practical health information. The setting is a ugandan village."", ""caption"": ""Learning about village health team outreach can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show a community health worker shares practical health information. the setting is a ugandan village. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about village health team outreach to the community members."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show a trained health worker or trusted community member explains information about village health team outreach to the community members. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The community shares the message with other households."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan village setting, realistic homes and community surroundings; show the community shares the message with other households. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0787,Child health,Community screening,Parents and caregivers,Ugandan community,UNICEF Uganda,https://www.unicef.org/uganda/stories/it-turns-deadly,This example focuses on community screening within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about community screening and encourage appropriate use of trusted health services and guidance.",Community screening: A Community Story 0787,A short Ugandan public-health story about community screening for parents and caregivers.,"[{""scene_number"": 1, ""description"": ""A caregiver notices an issue and seeks appropriate guidance. The setting is a ugandan community."", ""caption"": ""Learning about community screening can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show a caregiver notices an issue and seeks appropriate guidance. the setting is a ugandan community. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about community screening to the parents and caregivers."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show a trained health worker or trusted community member explains information about community screening to the parents and caregivers. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The caregiver follows the guidance and knows when to seek professional help."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the caregiver follows the guidance and knows when to seek professional help. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0672,Non-communicable diseases,Diabetes awareness,Adults and families,Ugandan health centre,WHO Uganda,https://www.who.int/countries/uga/,This example focuses on diabetes awareness within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about diabetes awareness and encourage appropriate use of trusted health services and guidance.",Diabetes awareness: A Community Story 0672,A short Ugandan public-health story about diabetes awareness for adults and families.,"[{""scene_number"": 1, ""description"": ""A caregiver notices an issue and seeks appropriate guidance. The setting is a ugandan health centre."", ""caption"": ""Learning about diabetes awareness can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show a caregiver notices an issue and seeks appropriate guidance. the setting is a ugandan health centre. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about diabetes awareness to the adults and families."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show a trained health worker or trusted community member explains information about diabetes awareness to the adults and families. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The caregiver follows the guidance and knows when to seek professional help."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show the caregiver follows the guidance and knows when to seek professional help. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0126,Nutrition,Infant and young-child feeding,Parents and caregivers,Ugandan household,UNICEF Uganda,https://www.unicef.org/uganda/stories/tackling-malnutrition-through-infant-and-young-child-feeding-counselling-sessions,This example focuses on infant and young-child feeding within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about infant and young-child feeding and encourage appropriate use of trusted health services and guidance.",Infant and young-child feeding: A Community Story 0126,A short Ugandan public-health story about infant and young-child feeding for parents and caregivers.,"[{""scene_number"": 1, ""description"": ""A community health worker shares practical health information. The setting is a ugandan household."", ""caption"": ""Learning about infant and young-child feeding can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a community health worker shares practical health information. the setting is a ugandan household. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about infant and young-child feeding to the parents and caregivers."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a trained health worker or trusted community member explains information about infant and young-child feeding to the parents and caregivers. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The community shares the message with other households."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the community shares the message with other households. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0302,Mental health,Seeking support,Young adults,Ugandan health facility,WHO Uganda,https://www.who.int/countries/uga/,This example focuses on seeking support within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about seeking support and encourage appropriate use of trusted health services and guidance.",Seeking support: A Community Story 0302,A short Ugandan public-health story about seeking support for young adults.,"[{""scene_number"": 1, ""description"": ""A caregiver notices an issue and seeks appropriate guidance. The setting is a ugandan health facility."", ""caption"": ""Learning about seeking support can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health facility, clean realistic clinical environment; show a caregiver notices an issue and seeks appropriate guidance. the setting is a ugandan health facility. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about seeking support to the young adults."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health facility, clean realistic clinical environment; show a trained health worker or trusted community member explains information about seeking support to the young adults. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health facility, clean realistic clinical environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The caregiver follows the guidance and knows when to seek professional help."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health facility, clean realistic clinical environment; show the caregiver follows the guidance and knows when to seek professional help. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0921,Malaria,Prevention,Families,Ugandan household,Uganda Ministry of Health / WHO Uganda,https://health.go.ug/now-we-can-now-we-must-uganda-pushes-for-a-malaria-free-future/,This example focuses on prevention within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about prevention and encourage appropriate use of trusted health services and guidance.",Prevention: A Community Story 0921,A short Ugandan public-health story about prevention for families.,"[{""scene_number"": 1, ""description"": ""A community health worker shares practical health information. The setting is a ugandan household."", ""caption"": ""Learning about prevention can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a community health worker shares practical health information. the setting is a ugandan household. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about prevention to the families."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a trained health worker or trusted community member explains information about prevention to the families. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The community shares the message with other households."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the community shares the message with other households. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0344,Immunisation,Immunisation records,Parents,Ugandan health centre,UNICEF Uganda,https://www.unicef.org/uganda/key-practice-immunization,This example focuses on immunisation records within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about immunisation records and encourage appropriate use of trusted health services and guidance.",Immunisation records: A Community Story 0344,A short Ugandan public-health story about immunisation records for parents.,"[{""scene_number"": 1, ""description"": ""A family puts a recommended health practice into their daily routine. The setting is a ugandan health centre."", ""caption"": ""Learning about immunisation records can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show a family puts a recommended health practice into their daily routine. the setting is a ugandan health centre. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about immunisation records to the parents."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show a trained health worker or trusted community member explains information about immunisation records to the parents. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The story ends with the community putting the health message into practice."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show the story ends with the community putting the health message into practice. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_1172,WASH,Handwashing before meals,Families,Ugandan household,UNICEF Uganda,https://www.unicef.org/uganda/key-practice-hand-washing-soap-and-water,This example focuses on handwashing before meals within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about handwashing before meals and encourage appropriate use of trusted health services and guidance.",Handwashing before meals: A Community Story 1172,A short Ugandan public-health story about handwashing before meals for families.,"[{""scene_number"": 1, ""description"": ""A caregiver notices an issue and seeks appropriate guidance. The setting is a ugandan household."", ""caption"": ""Learning about handwashing before meals can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a caregiver notices an issue and seeks appropriate guidance. the setting is a ugandan household. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about handwashing before meals to the families."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show a trained health worker or trusted community member explains information about handwashing before meals to the families. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The caregiver follows the guidance and knows when to seek professional help."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in realistic Ugandan household, culturally appropriate environment; show the caregiver follows the guidance and knows when to seek professional help. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_1233,Newborn health,Breastfeeding support,New mothers,Ugandan health centre,UNICEF Uganda,https://www.unicef.org/uganda/key-practice-newborn-care,This example focuses on breastfeeding support within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about breastfeeding support and encourage appropriate use of trusted health services and guidance.",Breastfeeding support: A Community Story 1233,A short Ugandan public-health story about breastfeeding support for new mothers.,"[{""scene_number"": 1, ""description"": ""Residents attend a local health-education activity. The setting is a ugandan health centre."", ""caption"": ""Learning about breastfeeding support can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show residents attend a local health-education activity. the setting is a ugandan health centre. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about breastfeeding support to the new mothers."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show a trained health worker or trusted community member explains information about breastfeeding support to the new mothers. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The health worker reinforces the importance of using trusted health services."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in Ugandan health centre with trained health workers; show the health worker reinforces the importance of using trusted health services. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_1989,Child health,Child health education,Parents,Ugandan community,UNICEF Uganda,https://www.unicef.org/uganda/stories/it-turns-deadly,This example focuses on child health education within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about child health education and encourage appropriate use of trusted health services and guidance.",Child health education: A Community Story 1989,A short Ugandan public-health story about child health education for parents.,"[{""scene_number"": 1, ""description"": ""A family puts a recommended health practice into their daily routine. The setting is a ugandan community."", ""caption"": ""Learning about child health education can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show a family puts a recommended health practice into their daily routine. the setting is a ugandan community. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about child health education to the parents."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show a trained health worker or trusted community member explains information about child health education to the parents. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The story ends with the community putting the health message into practice."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the story ends with the community putting the health message into practice. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
UGPH_0114,Child health,Child health education,Parents,Ugandan community,UNICEF Uganda,https://www.unicef.org/uganda/stories/it-turns-deadly,This example focuses on child health education within the Ugandan public-health context. The health information should be interpreted and verified against the cited authoritative source.,"Communicate accurate, practical information about child health education and encourage appropriate use of trusted health services and guidance.",Child health education: A Community Story 0114,A short Ugandan public-health story about child health education for parents.,"[{""scene_number"": 1, ""description"": ""A family puts a recommended health practice into their daily routine. The setting is a ugandan community."", ""caption"": ""Learning about child health education can help families make informed health decisions."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show a family puts a recommended health practice into their daily routine. the setting is a ugandan community. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 2, ""description"": ""A trained health worker or trusted community member explains information about child health education to the parents."", ""caption"": ""The health worker shares clear information suited to the community."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show a trained health worker or trusted community member explains information about child health education to the parents. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 3, ""description"": ""The people apply or discuss the health message in an appropriate everyday situation."", ""caption"": ""The family or community discusses how to follow the guidance safely."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the people apply or discuss the health message in an appropriate everyday situation. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}, {""scene_number"": 4, ""description"": ""The story ends with the community putting the health message into practice."", ""caption"": ""For health concerns, people are encouraged to use appropriate professional services."", ""visual_prompt"": ""Educational public-health visual story set in diverse Ugandan community, realistic local environment; show the story ends with the community putting the health message into practice. with respectful, non-stigmatizing, culturally appropriate Ugandan representation.""}]"
